6220,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6222,122,122,122,,0,1,122,122,1,1,1,0,0,0,0,1
6223,112,112,112,,0,1,112,112,1,1,1,0,0,0,0,1
6224,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6225,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6226,11,12,11,2,1,1,12,12,1,0,0,0,0,1,0,1
6227,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6228,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6230,1211,1211,1211,,0,1,1211,1211,1,1,1,0,0,0,0,1
6232,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6233,112,113,112,3,1,1,113,113,1,0,0,0,0,1,0,1
6235,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6238,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6239,12,11,11,,0,0,11,11,1,0,0,1,0,0,0,0
6240,11,11,11,,0,1,11,11,1,1,1,0,0,0,0,1
6241,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
6243,113,113,113,,0,1,113,113,1,1,1,0,0,0,0,1
